"country","year","age","value","activity_type","burden_outcome"
"ABC",2042,96,0,"novax","deaths"
"ABC",2042,97,0,"novax","deaths"
"ABC",2042,98,0,"novax","deaths"
"ABC",2042,99,0,"novax","deaths"
"ABC",2042,100,0,"novax","deaths"
"ABC",2043,0,34,"novax","deaths"
"ABC",2043,1,33,"novax","deaths"
"ABC",2043,2,32,"novax","deaths"
"ABC",2043,3,32,"novax","deaths"
"ABC",2043,4,31,"novax","deaths"
"ABC",2043,5,30,"novax","deaths"
"ABC",2043,6,30,"novax","deaths"
"ABC",2043,7,29,"novax","deaths"
"ABC",2043,8,28,"novax","deaths"
"ABC",2043,9,27,"novax","deaths"
"ABC",2043,10,27,"novax","deaths"
"ABC",2043,11,26,"novax","deaths"
"ABC",2043,12,25,"novax","deaths"
"ABC",2043,13,25,"novax","deaths"
"ABC",2043,14,24,"novax","deaths"
"ABC",2043,15,23,"novax","deaths"
"ABC",2043,16,23,"novax","deaths"
"ABC",2043,17,22,"novax","deaths"
"ABC",2043,18,22,"novax","deaths"
"ABC",2043,19,21,"novax","deaths"
"ABC",2043,20,20,"novax","deaths"
"ABC",2043,21,20,"novax","deaths"
"ABC",2043,22,19,"novax","deaths"
"ABC",2043,23,19,"novax","deaths"
"ABC",2043,24,18,"novax","deaths"
"ABC",2043,25,18,"novax","deaths"
"ABC",2043,26,17,"novax","deaths"
"ABC",2043,27,17,"novax","deaths"
"ABC",2043,28,16,"novax","deaths"
"ABC",2043,29,16,"novax","deaths"
"ABC",2043,30,15,"novax","deaths"
"ABC",2043,31,15,"novax","deaths"
"ABC",2043,32,14,"novax","deaths"
"ABC",2043,33,13,"novax","deaths"
"ABC",2043,34,13,"novax","deaths"
"ABC",2043,35,12,"novax","deaths"
"ABC",2043,36,12,"novax","deaths"
"ABC",2043,37,11,"novax","deaths"
"ABC",2043,38,11,"novax","deaths"
"ABC",2043,39,10,"novax","deaths"
"ABC",2043,40,10,"novax","deaths"
"ABC",2043,41,9,"novax","deaths"
"ABC",2043,42,9,"novax","deaths"
"ABC",2043,43,9,"novax","deaths"
"ABC",2043,44,8,"novax","deaths"
"ABC",2043,45,8,"novax","deaths"
"ABC",2043,46,7,"novax","deaths"
"ABC",2043,47,7,"novax","deaths"
"ABC",2043,48,7,"novax","deaths"
"ABC",2043,49,6,"novax","deaths"
"ABC",2043,50,6,"novax","deaths"
"ABC",2043,51,6,"novax","deaths"
"ABC",2043,52,6,"novax","deaths"
"ABC",2043,53,5,"novax","deaths"
"ABC",2043,54,4,"novax","deaths"
"ABC",2043,55,3,"novax","deaths"
"ABC",2043,56,3,"novax","deaths"
"ABC",2043,57,3,"novax","deaths"
"ABC",2043,58,3,"novax","deaths"
"ABC",2043,59,3,"novax","deaths"
"ABC",2043,60,3,"novax","deaths"
"ABC",2043,61,2,"novax","deaths"
"ABC",2043,62,2,"novax","deaths"
"ABC",2043,63,2,"novax","deaths"
"ABC",2043,64,2,"novax","deaths"
"ABC",2043,65,2,"novax","deaths"
"ABC",2043,66,2,"novax","deaths"
"ABC",2043,67,2,"novax","deaths"
"ABC",2043,68,1,"novax","deaths"
"ABC",2043,69,1,"novax","deaths"
"ABC",2043,70,1,"novax","deaths"
"ABC",2043,71,1,"novax","deaths"
"ABC",2043,72,1,"novax","deaths"
"ABC",2043,73,1,"novax","deaths"
"ABC",2043,74,1,"novax","deaths"
"ABC",2043,75,1,"novax","deaths"
"ABC",2043,76,1,"novax","deaths"
"ABC",2043,77,0,"novax","deaths"
"ABC",2043,78,0,"novax","deaths"
"ABC",2043,79,0,"novax","deaths"
"ABC",2043,80,0,"novax","deaths"
"ABC",2043,81,0,"novax","deaths"
"ABC",2043,82,0,"novax","deaths"
"ABC",2043,83,0,"novax","deaths"
"ABC",2043,84,0,"novax","deaths"
"ABC",2043,85,0,"novax","deaths"
"ABC",2043,86,0,"novax","deaths"
"ABC",2043,87,0,"novax","deaths"
"ABC",2043,88,0,"novax","deaths"
"ABC",2043,89,0,"novax","deaths"
"ABC",2043,90,0,"novax","deaths"
"ABC",2043,91,0,"novax","deaths"
"ABC",2043,92,0,"novax","deaths"
"ABC",2043,93,0,"novax","deaths"
"ABC",2043,94,0,"novax","deaths"
"ABC",2043,95,0,"novax","deaths"
"ABC",2043,96,0,"novax","deaths"
"ABC",2043,97,0,"novax","deaths"
"ABC",2043,98,0,"novax","deaths"
"ABC",2043,99,0,"novax","deaths"
"ABC",2043,100,0,"novax","deaths"
"ABC",2044,0,34,"novax","deaths"
"ABC",2044,1,34,"novax","deaths"
"ABC",2044,2,33,"novax","deaths"
"ABC",2044,3,32,"novax","deaths"
"ABC",2044,4,31,"novax","deaths"
"ABC",2044,5,31,"novax","deaths"
"ABC",2044,6,30,"novax","deaths"
"ABC",2044,7,29,"novax","deaths"
"ABC",2044,8,29,"novax","deaths"
"ABC",2044,9,28,"novax","deaths"
"ABC",2044,10,27,"novax","deaths"
"ABC",2044,11,27,"novax","deaths"
"ABC",2044,12,26,"novax","deaths"
"ABC",2044,13,25,"novax","deaths"
"ABC",2044,14,25,"novax","deaths"
"ABC",2044,15,24,"novax","deaths"
"ABC",2044,16,23,"novax","deaths"
"ABC",2044,17,23,"novax","deaths"
"ABC",2044,18,22,"novax","deaths"
"ABC",2044,19,21,"novax","deaths"
"ABC",2044,20,21,"novax","deaths"
"ABC",2044,21,20,"novax","deaths"
"ABC",2044,22,20,"novax","deaths"
"ABC",2044,23,19,"novax","deaths"
"ABC",2044,24,18,"novax","deaths"
"ABC",2044,25,18,"novax","deaths"
"ABC",2044,26,17,"novax","deaths"
"ABC",2044,27,17,"novax","deaths"
"ABC",2044,28,16,"novax","deaths"
"ABC",2044,29,16,"novax","deaths"
"ABC",2044,30,15,"novax","deaths"
"ABC",2044,31,15,"novax","deaths"
"ABC",2044,32,14,"novax","deaths"
"ABC",2044,33,14,"novax","deaths"
"ABC",2044,34,13,"novax","deaths"
"ABC",2044,35,13,"novax","deaths"
"ABC",2044,36,12,"novax","deaths"
"ABC",2044,37,12,"novax","deaths"
"ABC",2044,38,11,"novax","deaths"
"ABC",2044,39,11,"novax","deaths"
"ABC",2044,40,10,"novax","deaths"
"ABC",2044,41,10,"novax","deaths"
"ABC",2044,42,9,"novax","deaths"
"ABC",2044,43,9,"novax","deaths"
"ABC",2044,44,8,"novax","deaths"
"ABC",2044,45,8,"novax","deaths"
"ABC",2044,46,8,"novax","deaths"
"ABC",2044,47,7,"novax","deaths"
"ABC",2044,48,7,"novax","deaths"
"ABC",2044,49,7,"novax","deaths"
"ABC",2044,50,6,"novax","deaths"
"ABC",2044,51,6,"novax","deaths"
"ABC",2044,52,6,"novax","deaths"
"ABC",2044,53,6,"novax","deaths"
"ABC",2044,54,5,"novax","deaths"
"ABC",2044,55,4,"novax","deaths"
"ABC",2044,56,3,"novax","deaths"
"ABC",2044,57,3,"novax","deaths"
"ABC",2044,58,3,"novax","deaths"
"ABC",2044,59,3,"novax","deaths"
"ABC",2044,60,3,"novax","deaths"
"ABC",2044,61,3,"novax","deaths"
"ABC",2044,62,2,"novax","deaths"
"ABC",2044,63,2,"novax","deaths"
"ABC",2044,64,2,"novax","deaths"
"ABC",2044,65,2,"novax","deaths"
"ABC",2044,66,2,"novax","deaths"
"ABC",2044,67,2,"novax","deaths"
"ABC",2044,68,2,"novax","deaths"
"ABC",2044,69,1,"novax","deaths"
"ABC",2044,70,1,"novax","deaths"
"ABC",2044,71,1,"novax","deaths"
"ABC",2044,72,1,"novax","deaths"
"ABC",2044,73,1,"novax","deaths"
"ABC",2044,74,1,"novax","deaths"
"ABC",2044,75,1,"novax","deaths"
"ABC",2044,76,1,"novax","deaths"
"ABC",2044,77,1,"novax","deaths"
"ABC",2044,78,0,"novax","deaths"
"ABC",2044,79,0,"novax","deaths"
"ABC",2044,80,0,"novax","deaths"
"ABC",2044,81,0,"novax","deaths"
"ABC",2044,82,0,"novax","deaths"
"ABC",2044,83,0,"novax","deaths"
"ABC",2044,84,0,"novax","deaths"
"ABC",2044,85,0,"novax","deaths"
"ABC",2044,86,0,"novax","deaths"
"ABC",2044,87,0,"novax","deaths"
"ABC",2044,88,0,"novax","deaths"
"ABC",2044,89,0,"novax","deaths"
"ABC",2044,90,0,"novax","deaths"
"ABC",2044,91,0,"novax","deaths"
"ABC",2044,92,0,"novax","deaths"
"ABC",2044,93,0,"novax","deaths"
"ABC",2044,94,0,"novax","deaths"
"ABC",2044,95,0,"novax","deaths"
"ABC",2044,96,0,"novax","deaths"
"ABC",2044,97,0,"novax","deaths"
"ABC",2044,98,0,"novax","deaths"
"ABC",2044,99,0,"novax","deaths"
"ABC",2044,100,0,"novax","deaths"
"ABC",2045,0,35,"novax","deaths"
"ABC",2045,1,34,"novax","deaths"
"ABC",2045,2,33,"novax","deaths"
"ABC",2045,3,32,"novax","deaths"
"ABC",2045,4,32,"novax","deaths"
"ABC",2045,5,31,"novax","deaths"
"ABC",2045,6,30,"novax","deaths"
"ABC",2045,7,30,"novax","deaths"
"ABC",2045,8,29,"novax","deaths"
"ABC",2045,9,28,"novax","deaths"
"ABC",2045,10,28,"novax","deaths"
"ABC",2045,11,27,"novax","deaths"
"ABC",2045,12,26,"novax","deaths"
"ABC",2045,13,26,"novax","deaths"
"ABC",2045,14,25,"novax","deaths"
"ABC",2045,15,24,"novax","deaths"
"ABC",2045,16,24,"novax","deaths"
"ABC",2045,17,23,"novax","deaths"
"ABC",2045,18,22,"novax","deaths"
"ABC",2045,19,22,"novax","deaths"
"ABC",2045,20,21,"novax","deaths"
"ABC",2045,21,21,"novax","deaths"
"ABC",2045,22,20,"novax","deaths"
"ABC",2045,23,19,"novax","deaths"
"ABC",2045,24,19,"novax","deaths"
"ABC",2045,25,18,"novax","deaths"
"ABC",2045,26,18,"novax","deaths"
"ABC",2045,27,17,"novax","deaths"
"ABC",2045,28,17,"novax","deaths"
"ABC",2045,29,16,"novax","deaths"
"ABC",2045,30,16,"novax","deaths"
"ABC",2045,31,15,"novax","deaths"
"ABC",2045,32,15,"novax","deaths"
"ABC",2045,33,14,"novax","deaths"
"ABC",2045,34,14,"novax","deaths"
"ABC",2045,35,13,"novax","deaths"
"ABC",2045,36,13,"novax","deaths"
"ABC",2045,37,12,"novax","deaths"
"ABC",2045,38,12,"novax","deaths"
"ABC",2045,39,11,"novax","deaths"
"ABC",2045,40,11,"novax","deaths"
"ABC",2045,41,10,"novax","deaths"
"ABC",2045,42,10,"novax","deaths"
"ABC",2045,43,9,"novax","deaths"
"ABC",2045,44,9,"novax","deaths"
"ABC",2045,45,8,"novax","deaths"
"ABC",2045,46,8,"novax","deaths"
"ABC",2045,47,8,"novax","deaths"
"ABC",2045,48,7,"novax","deaths"
"ABC",2045,49,7,"novax","deaths"
"ABC",2045,50,7,"novax","deaths"
"ABC",2045,51,6,"novax","deaths"
"ABC",2045,52,6,"novax","deaths"
"ABC",2045,53,6,"novax","deaths"
"ABC",2045,54,5,"novax","deaths"
"ABC",2045,55,4,"novax","deaths"
"ABC",2045,56,4,"novax","deaths"
"ABC",2045,57,3,"novax","deaths"
"ABC",2045,58,3,"novax","deaths"
"ABC",2045,59,3,"novax","deaths"
"ABC",2045,60,3,"novax","deaths"
"ABC",2045,61,3,"novax","deaths"
"ABC",2045,62,2,"novax","deaths"
"ABC",2045,63,2,"novax","deaths"
"ABC",2045,64,2,"novax","deaths"
"ABC",2045,65,2,"novax","deaths"
"ABC",2045,66,2,"novax","deaths"
"ABC",2045,67,2,"novax","deaths"
"ABC",2045,68,2,"novax","deaths"
"ABC",2045,69,1,"novax","deaths"
"ABC",2045,70,1,"novax","deaths"
"ABC",2045,71,1,"novax","deaths"
"ABC",2045,72,1,"novax","deaths"
"ABC",2045,73,1,"novax","deaths"
"ABC",2045,74,1,"novax","deaths"
"ABC",2045,75,1,"novax","deaths"
"ABC",2045,76,1,"novax","deaths"
"ABC",2045,77,1,"novax","deaths"
"ABC",2045,78,0,"novax","deaths"
"ABC",2045,79,0,"novax","deaths"
"ABC",2045,80,0,"novax","deaths"
"ABC",2045,81,0,"novax","deaths"
"ABC",2045,82,0,"novax","deaths"
"ABC",2045,83,0,"novax","deaths"
"ABC",2045,84,0,"novax","deaths"
"ABC",2045,85,0,"novax","deaths"
"ABC",2045,86,0,"novax","deaths"
"ABC",2045,87,0,"novax","deaths"
"ABC",2045,88,0,"novax","deaths"
"ABC",2045,89,0,"novax","deaths"
"ABC",2045,90,0,"novax","deaths"
"ABC",2045,91,0,"novax","deaths"
"ABC",2045,92,0,"novax","deaths"
"ABC",2045,93,0,"novax","deaths"
"ABC",2045,94,0,"novax","deaths"
"ABC",2045,95,0,"novax","deaths"
"ABC",2045,96,0,"novax","deaths"
"ABC",2045,97,0,"novax","deaths"
"ABC",2045,98,0,"novax","deaths"
"ABC",2045,99,0,"novax","deaths"
"ABC",2045,100,0,"novax","deaths"
"ABC",2046,0,35,"novax","deaths"
"ABC",2046,1,34,"novax","deaths"
"ABC",2046,2,34,"novax","deaths"
"ABC",2046,3,33,"novax","deaths"
"ABC",2046,4,32,"novax","deaths"
"ABC",2046,5,31,"novax","deaths"
"ABC",2046,6,31,"novax","deaths"
"ABC",2046,7,30,"novax","deaths"
"ABC",2046,8,29,"novax","deaths"
"ABC",2046,9,29,"novax","deaths"
"ABC",2046,10,28,"novax","deaths"
"ABC",2046,11,27,"novax","deaths"
"ABC",2046,12,27,"novax","deaths"
"ABC",2046,13,26,"novax","deaths"
"ABC",2046,14,25,"novax","deaths"
"ABC",2046,15,25,"novax","deaths"
"ABC",2046,16,24,"novax","deaths"
"ABC",2046,17,23,"novax","deaths"
"ABC",2046,18,23,"novax","deaths"
"ABC",2046,19,22,"novax","deaths"
"ABC",2046,20,22,"novax","deaths"
"ABC",2046,21,21,"novax","deaths"
"ABC",2046,22,20,"novax","deaths"
"ABC",2046,23,20,"novax","deaths"
"ABC",2046,24,19,"novax","deaths"
"ABC",2046,25,19,"novax","deaths"
"ABC",2046,26,18,"novax","deaths"
"ABC",2046,27,18,"novax","deaths"
"ABC",2046,28,17,"novax","deaths"
"ABC",2046,29,17,"novax","deaths"
"ABC",2046,30,16,"novax","deaths"
"ABC",2046,31,16,"novax","deaths"
"ABC",2046,32,15,"novax","deaths"
"ABC",2046,33,15,"novax","deaths"
"ABC",2046,34,14,"novax","deaths"
"ABC",2046,35,14,"novax","deaths"
"ABC",2046,36,13,"novax","deaths"
"ABC",2046,37,12,"novax","deaths"
"ABC",2046,38,12,"novax","deaths"
"ABC",2046,39,11,"novax","deaths"
"ABC",2046,40,11,"novax","deaths"
"ABC",2046,41,10,"novax","deaths"
"ABC",2046,42,10,"novax","deaths"
"ABC",2046,43,10,"novax","deaths"
"ABC",2046,44,9,"novax","deaths"
"ABC",2046,45,9,"novax","deaths"
"ABC",2046,46,8,"novax","deaths"
"ABC",2046,47,8,"novax","deaths"
"ABC",2046,48,7,"novax","deaths"
"ABC",2046,49,7,"novax","deaths"
"ABC",2046,50,7,"novax","deaths"
"ABC",2046,51,6,"novax","deaths"
"ABC",2046,52,6,"novax","deaths"
"ABC",2046,53,6,"novax","deaths"
"ABC",2046,54,6,"novax","deaths"
"ABC",2046,55,5,"novax","deaths"
"ABC",2046,56,4,"novax","deaths"
"ABC",2046,57,4,"novax","deaths"
"ABC",2046,58,3,"novax","deaths"
"ABC",2046,59,3,"novax","deaths"
"ABC",2046,60,3,"novax","deaths"
"ABC",2046,61,3,"novax","deaths"
"ABC",2046,62,3,"novax","deaths"
"ABC",2046,63,2,"novax","deaths"
"ABC",2046,64,2,"novax","deaths"
"ABC",2046,65,2,"novax","deaths"
"ABC",2046,66,2,"novax","deaths"
"ABC",2046,67,2,"novax","deaths"
"ABC",2046,68,2,"novax","deaths"
"ABC",2046,69,2,"novax","deaths"
"ABC",2046,70,1,"novax","deaths"
"ABC",2046,71,1,"novax","deaths"
"ABC",2046,72,1,"novax","deaths"
"ABC",2046,73,1,"novax","deaths"
"ABC",2046,74,1,"novax","deaths"
"ABC",2046,75,1,"novax","deaths"
"ABC",2046,76,1,"novax","deaths"
"ABC",2046,77,1,"novax","deaths"
"ABC",2046,78,0,"novax","deaths"
"ABC",2046,79,0,"novax","deaths"
"ABC",2046,80,0,"novax","deaths"
"ABC",2046,81,0,"novax","deaths"
"ABC",2046,82,0,"novax","deaths"
"ABC",2046,83,0,"novax","deaths"
"ABC",2046,84,0,"novax","deaths"
"ABC",2046,85,0,"novax","deaths"
"ABC",2046,86,0,"novax","deaths"
"ABC",2046,87,0,"novax","deaths"
"ABC",2046,88,0,"novax","deaths"
"ABC",2046,89,0,"novax","deaths"
"ABC",2046,90,0,"novax","deaths"
"ABC",2046,91,0,"novax","deaths"
"ABC",2046,92,0,"novax","deaths"
"ABC",2046,93,0,"novax","deaths"
"ABC",2046,94,0,"novax","deaths"
"ABC",2046,95,0,"novax","deaths"
"ABC",2046,96,0,"novax","deaths"
"ABC",2046,97,0,"novax","deaths"
"ABC",2046,98,0,"novax","deaths"
"ABC",2046,99,0,"novax","deaths"
"ABC",2046,100,0,"novax","deaths"
"ABC",2047,0,35,"novax","deaths"
"ABC",2047,1,35,"novax","deaths"
"ABC",2047,2,34,"novax","deaths"
"ABC",2047,3,33,"novax","deaths"
"ABC",2047,4,32,"novax","deaths"
"ABC",2047,5,32,"novax","deaths"
"ABC",2047,6,31,"novax","deaths"
"ABC",2047,7,30,"novax","deaths"
"ABC",2047,8,30,"novax","deaths"
"ABC",2047,9,29,"novax","deaths"
"ABC",2047,10,28,"novax","deaths"
"ABC",2047,11,28,"novax","deaths"
"ABC",2047,12,27,"novax","deaths"
"ABC",2047,13,26,"novax","deaths"
"ABC",2047,14,26,"novax","deaths"
"ABC",2047,15,25,"novax","deaths"
"ABC",2047,16,25,"novax","deaths"
"ABC",2047,17,24,"novax","deaths"
"ABC",2047,18,23,"novax","deaths"
"ABC",2047,19,23,"novax","deaths"
"ABC",2047,20,22,"novax","deaths"
"ABC",2047,21,21,"novax","deaths"
"ABC",2047,22,21,"novax","deaths"
"ABC",2047,23,20,"novax","deaths"
"ABC",2047,24,20,"novax","deaths"
"ABC",2047,25,19,"novax","deaths"
"ABC",2047,26,18,"novax","deaths"
"ABC",2047,27,18,"novax","deaths"
"ABC",2047,28,17,"novax","deaths"
"ABC",2047,29,17,"novax","deaths"
"ABC",2047,30,16,"novax","deaths"
"ABC",2047,31,16,"novax","deaths"
"ABC",2047,32,15,"novax","deaths"
"ABC",2047,33,15,"novax","deaths"
"ABC",2047,34,14,"novax","deaths"
"ABC",2047,35,14,"novax","deaths"
"ABC",2047,36,13,"novax","deaths"
"ABC",2047,37,13,"novax","deaths"
"ABC",2047,38,12,"novax","deaths"
"ABC",2047,39,12,"novax","deaths"
"ABC",2047,40,11,"novax","deaths"
"ABC",2047,41,11,"novax","deaths"
"ABC",2047,42,10,"novax","deaths"
"ABC",2047,43,10,"novax","deaths"
"ABC",2047,44,9,"novax","deaths"
"ABC",2047,45,9,"novax","deaths"
"ABC",2047,46,9,"novax","deaths"
"ABC",2047,47,8,"novax","deaths"
"ABC",2047,48,8,"novax","deaths"
"ABC",2047,49,7,"novax","deaths"
"ABC",2047,50,7,"novax","deaths"
"ABC",2047,51,7,"novax","deaths"
"ABC",2047,52,6,"novax","deaths"
"ABC",2047,53,6,"novax","deaths"
"ABC",2047,54,6,"novax","deaths"
"ABC",2047,55,5,"novax","deaths"
"ABC",2047,56,5,"novax","deaths"
"ABC",2047,57,4,"novax","deaths"
"ABC",2047,58,4,"novax","deaths"
"ABC",2047,59,3,"novax","deaths"
"ABC",2047,60,3,"novax","deaths"
"ABC",2047,61,3,"novax","deaths"
"ABC",2047,62,3,"novax","deaths"
"ABC",2047,63,2,"novax","deaths"
"ABC",2047,64,2,"novax","deaths"
"ABC",2047,65,2,"novax","deaths"
"ABC",2047,66,2,"novax","deaths"
"ABC",2047,67,2,"novax","deaths"
"ABC",2047,68,2,"novax","deaths"
"ABC",2047,69,2,"novax","deaths"
"ABC",2047,70,1,"novax","deaths"
"ABC",2047,71,1,"novax","deaths"
"ABC",2047,72,1,"novax","deaths"
"ABC",2047,73,1,"novax","deaths"
"ABC",2047,74,1,"novax","deaths"
"ABC",2047,75,1,"novax","deaths"
"ABC",2047,76,1,"novax","deaths"
"ABC",2047,77,1,"novax","deaths"
"ABC",2047,78,0,"novax","deaths"
"ABC",2047,79,0,"novax","deaths"
"ABC",2047,80,0,"novax","deaths"
"ABC",2047,81,0,"novax","deaths"
"ABC",2047,82,0,"novax","deaths"
"ABC",2047,83,0,"novax","deaths"
"ABC",2047,84,0,"novax","deaths"
"ABC",2047,85,0,"novax","deaths"
"ABC",2047,86,0,"novax","deaths"
"ABC",2047,87,0,"novax","deaths"
"ABC",2047,88,0,"novax","deaths"
"ABC",2047,89,0,"novax","deaths"
"ABC",2047,90,0,"novax","deaths"
"ABC",2047,91,0,"novax","deaths"
"ABC",2047,92,0,"novax","deaths"
"ABC",2047,93,0,"novax","deaths"
"ABC",2047,94,0,"novax","deaths"
"ABC",2047,95,0,"novax","deaths"
"ABC",2047,96,0,"novax","deaths"
"ABC",2047,97,0,"novax","deaths"
"ABC",2047,98,0,"novax","deaths"
"ABC",2047,99,0,"novax","deaths"
"ABC",2047,100,0,"novax","deaths"
"ABC",2048,0,36,"novax","deaths"
"ABC",2048,1,35,"novax","deaths"
"ABC",2048,2,34,"novax","deaths"
"ABC",2048,3,33,"novax","deaths"
"ABC",2048,4,33,"novax","deaths"
"ABC",2048,5,32,"novax","deaths"
"ABC",2048,6,31,"novax","deaths"
"ABC",2048,7,31,"novax","deaths"
"ABC",2048,8,30,"novax","deaths"
"ABC",2048,9,30,"novax","deaths"
"ABC",2048,10,29,"novax","deaths"
"ABC",2048,11,28,"novax","deaths"
"ABC",2048,12,28,"novax","deaths"
"ABC",2048,13,27,"novax","deaths"
"ABC",2048,14,26,"novax","deaths"
"ABC",2048,15,26,"novax","deaths"
"ABC",2048,16,25,"novax","deaths"
"ABC",2048,17,24,"novax","deaths"
"ABC",2048,18,24,"novax","deaths"
"ABC",2048,19,23,"novax","deaths"
"ABC",2048,20,22,"novax","deaths"
"ABC",2048,21,22,"novax","deaths"
"ABC",2048,22,21,"novax","deaths"
"ABC",2048,23,21,"novax","deaths"
"ABC",2048,24,20,"novax","deaths"
"ABC",2048,25,19,"novax","deaths"
"ABC",2048,26,19,"novax","deaths"
"ABC",2048,27,18,"novax","deaths"
"ABC",2048,28,18,"novax","deaths"
"ABC",2048,29,17,"novax","deaths"
"ABC",2048,30,17,"novax","deaths"
"ABC",2048,31,16,"novax","deaths"
"ABC",2048,32,16,"novax","deaths"
"ABC",2048,33,15,"novax","deaths"
"ABC",2048,34,15,"novax","deaths"
"ABC",2048,35,14,"novax","deaths"
"ABC",2048,36,14,"novax","deaths"
"ABC",2048,37,13,"novax","deaths"
"ABC",2048,38,13,"novax","deaths"
"ABC",2048,39,12,"novax","deaths"
"ABC",2048,40,12,"novax","deaths"
"ABC",2048,41,11,"novax","deaths"
"ABC",2048,42,11,"novax","deaths"
"ABC",2048,43,10,"novax","deaths"
"ABC",2048,44,10,"novax","deaths"
"ABC",2048,45,9,"novax","deaths"
"ABC",2048,46,9,"novax","deaths"
"ABC",2048,47,8,"novax","deaths"
"ABC",2048,48,8,"novax","deaths"
"ABC",2048,49,8,"novax","deaths"
"ABC",2048,50,7,"novax","deaths"
"ABC",2048,51,7,"novax","deaths"
"ABC",2048,52,7,"novax","deaths"
"ABC",2048,53,6,"novax","deaths"
"ABC",2048,54,6,"novax","deaths"
"ABC",2048,55,6,"novax","deaths"
"ABC",2048,56,5,"novax","deaths"
"ABC",2048,57,5,"novax","deaths"
"ABC",2048,58,4,"novax","deaths"
"ABC",2048,59,4,"novax","deaths"
"ABC",2048,60,3,"novax","deaths"
"ABC",2048,61,3,"novax","deaths"
"ABC",2048,62,3,"novax","deaths"
"ABC",2048,63,2,"novax","deaths"
"ABC",2048,64,2,"novax","deaths"
"ABC",2048,65,2,"novax","deaths"
"ABC",2048,66,2,"novax","deaths"
"ABC",2048,67,2,"novax","deaths"
"ABC",2048,68,2,"novax","deaths"
"ABC",2048,69,2,"novax","deaths"
"ABC",2048,70,1,"novax","deaths"
"ABC",2048,71,1,"novax","deaths"
"ABC",2048,72,1,"novax","deaths"
"ABC",2048,73,1,"novax","deaths"
"ABC",2048,74,1,"novax","deaths"
"ABC",2048,75,1,"novax","deaths"
"ABC",2048,76,1,"novax","deaths"
"ABC",2048,77,1,"novax","deaths"
"ABC",2048,78,1,"novax","deaths"
"ABC",2048,79,0,"novax","deaths"
"ABC",2048,80,0,"novax","deaths"
"ABC",2048,81,0,"novax","deaths"
"ABC",2048,82,0,"novax","deaths"
"ABC",2048,83,0,"novax","deaths"
"ABC",2048,84,0,"novax","deaths"
"ABC",2048,85,0,"novax","deaths"
"ABC",2048,86,0,"novax","deaths"
"ABC",2048,87,0,"novax","deaths"
"ABC",2048,88,0,"novax","deaths"
"ABC",2048,89,0,"novax","deaths"
"ABC",2048,90,0,"novax","deaths"
"ABC",2048,91,0,"novax","deaths"
"ABC",2048,92,0,"novax","deaths"
"ABC",2048,93,0,"novax","deaths"
"ABC",2048,94,0,"novax","deaths"
"ABC",2048,95,0,"novax","deaths"
"ABC",2048,96,0,"novax","deaths"
"ABC",2048,97,0,"novax","deaths"
"ABC",2048,98,0,"novax","deaths"
"ABC",2048,99,0,"novax","deaths"
"ABC",2048,100,0,"novax","deaths"
"ABC",2049,0,36,"novax","deaths"
"ABC",2049,1,35,"novax","deaths"
"ABC",2049,2,34,"novax","deaths"
"ABC",2049,3,34,"novax","deaths"
"ABC",2049,4,33,"novax","deaths"
"ABC",2049,5,32,"novax","deaths"
"ABC",2049,6,32,"novax","deaths"
"ABC",2049,7,31,"novax","deaths"
"ABC",2049,8,31,"novax","deaths"
"ABC",2049,9,30,"novax","deaths"
"ABC",2049,10,29,"novax","deaths"
"ABC",2049,11,29,"novax","deaths"
"ABC",2049,12,28,"novax","deaths"
"ABC",2049,13,27,"novax","deaths"
"ABC",2049,14,27,"novax","deaths"
"ABC",2049,15,26,"novax","deaths"
"ABC",2049,16,25,"novax","deaths"
"ABC",2049,17,25,"novax","deaths"
"ABC",2049,18,24,"novax","deaths"
"ABC",2049,19,23,"novax","deaths"
"ABC",2049,20,23,"novax","deaths"
"ABC",2049,21,22,"novax","deaths"
"ABC",2049,22,22,"novax","deaths"
"ABC",2049,23,21,"novax","deaths"
"ABC",2049,24,20,"novax","deaths"
"ABC",2049,25,20,"novax","deaths"
"ABC",2049,26,19,"novax","deaths"
"ABC",2049,27,19,"novax","deaths"
"ABC",2049,28,18,"novax","deaths"
"ABC",2049,29,18,"novax","deaths"
"ABC",2049,30,17,"novax","deaths"
"ABC",2049,31,17,"novax","deaths"
"ABC",2049,32,16,"novax","deaths"
"ABC",2049,33,16,"novax","deaths"
"ABC",2049,34,15,"novax","deaths"
"ABC",2049,35,15,"novax","deaths"
"ABC",2049,36,14,"novax","deaths"
"ABC",2049,37,14,"novax","deaths"
"ABC",2049,38,13,"novax","deaths"
"ABC",2049,39,13,"novax","deaths"
"ABC",2049,40,12,"novax","deaths"
"ABC",2049,41,12,"novax","deaths"
"ABC",2049,42,11,"novax","deaths"
"ABC",2049,43,11,"novax","deaths"
"ABC",2049,44,10,"novax","deaths"
"ABC",2049,45,10,"novax","deaths"
"ABC",2049,46,9,"novax","deaths"
"ABC",2049,47,9,"novax","deaths"
"ABC",2049,48,8,"novax","deaths"
"ABC",2049,49,8,"novax","deaths"
"ABC",2049,50,8,"novax","deaths"
"ABC",2049,51,7,"novax","deaths"
"ABC",2049,52,7,"novax","deaths"
"ABC",2049,53,6,"novax","deaths"
