"country","year","age","value","activity_type","burden_outcome"
"ABC",2050,6,11,"routine","deaths"
"ABC",2050,7,11,"routine","deaths"
"ABC",2050,8,11,"routine","deaths"
"ABC",2050,9,11,"routine","deaths"
"ABC",2050,10,11,"routine","deaths"
"ABC",2050,11,11,"routine","deaths"
"ABC",2050,12,11,"routine","deaths"
"ABC",2050,13,11,"routine","deaths"
"ABC",2050,14,11,"routine","deaths"
"ABC",2050,15,11,"routine","deaths"
"ABC",2050,16,11,"routine","deaths"
"ABC",2050,17,11,"routine","deaths"
"ABC",2050,18,11,"routine","deaths"
"ABC",2050,19,11,"routine","deaths"
"ABC",2050,20,11,"routine","deaths"
"ABC",2050,21,11,"routine","deaths"
"ABC",2050,22,11,"routine","deaths"
"ABC",2050,23,10,"routine","deaths"
"ABC",2050,24,10,"routine","deaths"
"ABC",2050,25,10,"routine","deaths"
"ABC",2050,26,9,"routine","deaths"
"ABC",2050,27,9,"routine","deaths"
"ABC",2050,28,9,"routine","deaths"
"ABC",2050,29,9,"routine","deaths"
"ABC",2050,30,8,"routine","deaths"
"ABC",2050,31,8,"routine","deaths"
"ABC",2050,32,8,"routine","deaths"
"ABC",2050,33,8,"routine","deaths"
"ABC",2050,34,8,"routine","deaths"
"ABC",2050,35,7,"routine","deaths"
"ABC",2050,36,7,"routine","deaths"
"ABC",2050,37,7,"routine","deaths"
"ABC",2050,38,10,"routine","deaths"
"ABC",2050,39,8,"routine","deaths"
"ABC",2050,40,6,"routine","deaths"
"ABC",2050,41,4,"routine","deaths"
"ABC",2050,42,6,"routine","deaths"
"ABC",2050,43,5,"routine","deaths"
"ABC",2050,44,6,"routine","deaths"
"ABC",2050,45,6,"routine","deaths"
"ABC",2050,46,8,"routine","deaths"
"ABC",2050,47,9,"routine","deaths"
"ABC",2050,48,9,"routine","deaths"
"ABC",2050,49,8,"routine","deaths"
"ABC",2050,50,8,"routine","deaths"
"ABC",2050,51,7,"routine","deaths"
"ABC",2050,52,7,"routine","deaths"
"ABC",2050,53,7,"routine","deaths"
"ABC",2050,54,6,"routine","deaths"
"ABC",2050,55,6,"routine","deaths"
"ABC",2050,56,6,"routine","deaths"
"ABC",2050,57,5,"routine","deaths"
"ABC",2050,58,5,"routine","deaths"
"ABC",2050,59,5,"routine","deaths"
"ABC",2050,60,4,"routine","deaths"
"ABC",2050,61,4,"routine","deaths"
"ABC",2050,62,3,"routine","deaths"
"ABC",2050,63,3,"routine","deaths"
"ABC",2050,64,2,"routine","deaths"
"ABC",2050,65,2,"routine","deaths"
"ABC",2050,66,2,"routine","deaths"
"ABC",2050,67,2,"routine","deaths"
"ABC",2050,68,2,"routine","deaths"
"ABC",2050,69,2,"routine","deaths"
"ABC",2050,70,2,"routine","deaths"
"ABC",2050,71,1,"routine","deaths"
"ABC",2050,72,1,"routine","deaths"
"ABC",2050,73,1,"routine","deaths"
"ABC",2050,74,1,"routine","deaths"
"ABC",2050,75,1,"routine","deaths"
"ABC",2050,76,1,"routine","deaths"
"ABC",2050,77,1,"routine","deaths"
"ABC",2050,78,1,"routine","deaths"
"ABC",2050,79,0,"routine","deaths"
"ABC",2050,80,0,"routine","deaths"
"ABC",2050,81,0,"routine","deaths"
"ABC",2050,82,0,"routine","deaths"
"ABC",2050,83,0,"routine","deaths"
"ABC",2050,84,0,"routine","deaths"
"ABC",2050,85,0,"routine","deaths"
"ABC",2050,86,0,"routine","deaths"
"ABC",2050,87,0,"routine","deaths"
"ABC",2050,88,0,"routine","deaths"
"ABC",2050,89,0,"routine","deaths"
"ABC",2050,90,0,"routine","deaths"
"ABC",2050,91,0,"routine","deaths"
"ABC",2050,92,0,"routine","deaths"
"ABC",2050,93,0,"routine","deaths"
"ABC",2050,94,0,"routine","deaths"
"ABC",2050,95,0,"routine","deaths"
"ABC",2050,96,0,"routine","deaths"
"ABC",2050,97,0,"routine","deaths"
"ABC",2050,98,0,"routine","deaths"
"ABC",2050,99,0,"routine","deaths"
"ABC",2050,100,0,"routine","deaths"
"ABC",2051,0,36,"routine","deaths"
"ABC",2051,1,10,"routine","deaths"
"ABC",2051,2,10,"routine","deaths"
"ABC",2051,3,10,"routine","deaths"
"ABC",2051,4,10,"routine","deaths"
"ABC",2051,5,11,"routine","deaths"
"ABC",2051,6,11,"routine","deaths"
"ABC",2051,7,11,"routine","deaths"
"ABC",2051,8,11,"routine","deaths"
"ABC",2051,9,11,"routine","deaths"
"ABC",2051,10,11,"routine","deaths"
"ABC",2051,11,11,"routine","deaths"
"ABC",2051,12,11,"routine","deaths"
"ABC",2051,13,11,"routine","deaths"
"ABC",2051,14,11,"routine","deaths"
"ABC",2051,15,11,"routine","deaths"
"ABC",2051,16,11,"routine","deaths"
"ABC",2051,17,11,"routine","deaths"
"ABC",2051,18,11,"routine","deaths"
"ABC",2051,19,11,"routine","deaths"
"ABC",2051,20,11,"routine","deaths"
"ABC",2051,21,11,"routine","deaths"
"ABC",2051,22,11,"routine","deaths"
"ABC",2051,23,10,"routine","deaths"
"ABC",2051,24,10,"routine","deaths"
"ABC",2051,25,10,"routine","deaths"
"ABC",2051,26,10,"routine","deaths"
"ABC",2051,27,9,"routine","deaths"
"ABC",2051,28,9,"routine","deaths"
"ABC",2051,29,9,"routine","deaths"
"ABC",2051,30,9,"routine","deaths"
"ABC",2051,31,8,"routine","deaths"
"ABC",2051,32,8,"routine","deaths"
"ABC",2051,33,8,"routine","deaths"
"ABC",2051,34,8,"routine","deaths"
"ABC",2051,35,7,"routine","deaths"
"ABC",2051,36,7,"routine","deaths"
"ABC",2051,37,7,"routine","deaths"
"ABC",2051,38,7,"routine","deaths"
"ABC",2051,39,10,"routine","deaths"
"ABC",2051,40,8,"routine","deaths"
"ABC",2051,41,6,"routine","deaths"
"ABC",2051,42,4,"routine","deaths"
"ABC",2051,43,6,"routine","deaths"
"ABC",2051,44,5,"routine","deaths"
"ABC",2051,45,6,"routine","deaths"
"ABC",2051,46,6,"routine","deaths"
"ABC",2051,47,7,"routine","deaths"
"ABC",2051,48,9,"routine","deaths"
"ABC",2051,49,9,"routine","deaths"
"ABC",2051,50,8,"routine","deaths"
"ABC",2051,51,8,"routine","deaths"
"ABC",2051,52,7,"routine","deaths"
"ABC",2051,53,7,"routine","deaths"
"ABC",2051,54,7,"routine","deaths"
"ABC",2051,55,6,"routine","deaths"
"ABC",2051,56,6,"routine","deaths"
"ABC",2051,57,6,"routine","deaths"
"ABC",2051,58,5,"routine","deaths"
"ABC",2051,59,5,"routine","deaths"
"ABC",2051,60,5,"routine","deaths"
"ABC",2051,61,4,"routine","deaths"
"ABC",2051,62,4,"routine","deaths"
"ABC",2051,63,3,"routine","deaths"
"ABC",2051,64,3,"routine","deaths"
"ABC",2051,65,2,"routine","deaths"
"ABC",2051,66,2,"routine","deaths"
"ABC",2051,67,2,"routine","deaths"
"ABC",2051,68,2,"routine","deaths"
"ABC",2051,69,2,"routine","deaths"
"ABC",2051,70,2,"routine","deaths"
"ABC",2051,71,2,"routine","deaths"
"ABC",2051,72,1,"routine","deaths"
"ABC",2051,73,1,"routine","deaths"
"ABC",2051,74,1,"routine","deaths"
"ABC",2051,75,1,"routine","deaths"
"ABC",2051,76,1,"routine","deaths"
"ABC",2051,77,1,"routine","deaths"
"ABC",2051,78,1,"routine","deaths"
"ABC",2051,79,1,"routine","deaths"
"ABC",2051,80,0,"routine","deaths"
"ABC",2051,81,0,"routine","deaths"
"ABC",2051,82,0,"routine","deaths"
"ABC",2051,83,0,"routine","deaths"
"ABC",2051,84,0,"routine","deaths"
"ABC",2051,85,0,"routine","deaths"
"ABC",2051,86,0,"routine","deaths"
"ABC",2051,87,0,"routine","deaths"
"ABC",2051,88,0,"routine","deaths"
"ABC",2051,89,0,"routine","deaths"
"ABC",2051,90,0,"routine","deaths"
"ABC",2051,91,0,"routine","deaths"
"ABC",2051,92,0,"routine","deaths"
"ABC",2051,93,0,"routine","deaths"
"ABC",2051,94,0,"routine","deaths"
"ABC",2051,95,0,"routine","deaths"
"ABC",2051,96,0,"routine","deaths"
"ABC",2051,97,0,"routine","deaths"
"ABC",2051,98,0,"routine","deaths"
"ABC",2051,99,0,"routine","deaths"
"ABC",2051,100,0,"routine","deaths"
"ABC",2052,0,37,"routine","deaths"
"ABC",2052,1,10,"routine","deaths"
"ABC",2052,2,10,"routine","deaths"
"ABC",2052,3,10,"routine","deaths"
"ABC",2052,4,10,"routine","deaths"
"ABC",2052,5,10,"routine","deaths"
"ABC",2052,6,10,"routine","deaths"
"ABC",2052,7,11,"routine","deaths"
"ABC",2052,8,11,"routine","deaths"
"ABC",2052,9,11,"routine","deaths"
"ABC",2052,10,11,"routine","deaths"
"ABC",2052,11,11,"routine","deaths"
"ABC",2052,12,11,"routine","deaths"
"ABC",2052,13,11,"routine","deaths"
"ABC",2052,14,11,"routine","deaths"
"ABC",2052,15,11,"routine","deaths"
"ABC",2052,16,11,"routine","deaths"
"ABC",2052,17,11,"routine","deaths"
"ABC",2052,18,11,"routine","deaths"
"ABC",2052,19,11,"routine","deaths"
"ABC",2052,20,11,"routine","deaths"
"ABC",2052,21,11,"routine","deaths"
"ABC",2052,22,11,"routine","deaths"
"ABC",2052,23,11,"routine","deaths"
"ABC",2052,24,10,"routine","deaths"
"ABC",2052,25,10,"routine","deaths"
"ABC",2052,26,10,"routine","deaths"
"ABC",2052,27,9,"routine","deaths"
"ABC",2052,28,9,"routine","deaths"
"ABC",2052,29,9,"routine","deaths"
"ABC",2052,30,9,"routine","deaths"
"ABC",2052,31,8,"routine","deaths"
"ABC",2052,32,8,"routine","deaths"
"ABC",2052,33,8,"routine","deaths"
"ABC",2052,34,8,"routine","deaths"
"ABC",2052,35,7,"routine","deaths"
"ABC",2052,36,7,"routine","deaths"
"ABC",2052,37,7,"routine","deaths"
"ABC",2052,38,7,"routine","deaths"
"ABC",2052,39,7,"routine","deaths"
"ABC",2052,40,10,"routine","deaths"
"ABC",2052,41,8,"routine","deaths"
"ABC",2052,42,6,"routine","deaths"
"ABC",2052,43,4,"routine","deaths"
"ABC",2052,44,6,"routine","deaths"
"ABC",2052,45,5,"routine","deaths"
"ABC",2052,46,6,"routine","deaths"
"ABC",2052,47,6,"routine","deaths"
"ABC",2052,48,7,"routine","deaths"
"ABC",2052,49,9,"routine","deaths"
"ABC",2052,50,8,"routine","deaths"
"ABC",2052,51,8,"routine","deaths"
"ABC",2052,52,8,"routine","deaths"
"ABC",2052,53,7,"routine","deaths"
"ABC",2052,54,7,"routine","deaths"
"ABC",2052,55,6,"routine","deaths"
"ABC",2052,56,6,"routine","deaths"
"ABC",2052,57,6,"routine","deaths"
"ABC",2052,58,5,"routine","deaths"
"ABC",2052,59,5,"routine","deaths"
"ABC",2052,60,5,"routine","deaths"
"ABC",2052,61,5,"routine","deaths"
"ABC",2052,62,4,"routine","deaths"
"ABC",2052,63,4,"routine","deaths"
"ABC",2052,64,3,"routine","deaths"
"ABC",2052,65,2,"routine","deaths"
"ABC",2052,66,2,"routine","deaths"
"ABC",2052,67,2,"routine","deaths"
"ABC",2052,68,2,"routine","deaths"
"ABC",2052,69,2,"routine","deaths"
"ABC",2052,70,2,"routine","deaths"
"ABC",2052,71,2,"routine","deaths"
"ABC",2052,72,1,"routine","deaths"
"ABC",2052,73,1,"routine","deaths"
"ABC",2052,74,1,"routine","deaths"
"ABC",2052,75,1,"routine","deaths"
"ABC",2052,76,1,"routine","deaths"
"ABC",2052,77,1,"routine","deaths"
"ABC",2052,78,1,"routine","deaths"
"ABC",2052,79,1,"routine","deaths"
"ABC",2052,80,0,"routine","deaths"
"ABC",2052,81,0,"routine","deaths"
"ABC",2052,82,0,"routine","deaths"
"ABC",2052,83,0,"routine","deaths"
"ABC",2052,84,0,"routine","deaths"
"ABC",2052,85,0,"routine","deaths"
"ABC",2052,86,0,"routine","deaths"
"ABC",2052,87,0,"routine","deaths"
"ABC",2052,88,0,"routine","deaths"
"ABC",2052,89,0,"routine","deaths"
"ABC",2052,90,0,"routine","deaths"
"ABC",2052,91,0,"routine","deaths"
"ABC",2052,92,0,"routine","deaths"
"ABC",2052,93,0,"routine","deaths"
"ABC",2052,94,0,"routine","deaths"
"ABC",2052,95,0,"routine","deaths"
"ABC",2052,96,0,"routine","deaths"
"ABC",2052,97,0,"routine","deaths"
"ABC",2052,98,0,"routine","deaths"
"ABC",2052,99,0,"routine","deaths"
"ABC",2052,100,0,"routine","deaths"
"ABC",2053,0,37,"routine","deaths"
"ABC",2053,1,9,"routine","deaths"
"ABC",2053,2,10,"routine","deaths"
"ABC",2053,3,10,"routine","deaths"
"ABC",2053,4,10,"routine","deaths"
"ABC",2053,5,10,"routine","deaths"
"ABC",2053,6,10,"routine","deaths"
"ABC",2053,7,10,"routine","deaths"
"ABC",2053,8,11,"routine","deaths"
"ABC",2053,9,11,"routine","deaths"
"ABC",2053,10,11,"routine","deaths"
"ABC",2053,11,11,"routine","deaths"
"ABC",2053,12,11,"routine","deaths"
"ABC",2053,13,11,"routine","deaths"
"ABC",2053,14,11,"routine","deaths"
"ABC",2053,15,11,"routine","deaths"
"ABC",2053,16,11,"routine","deaths"
"ABC",2053,17,11,"routine","deaths"
"ABC",2053,18,11,"routine","deaths"
"ABC",2053,19,11,"routine","deaths"
"ABC",2053,20,11,"routine","deaths"
"ABC",2053,21,11,"routine","deaths"
"ABC",2053,22,11,"routine","deaths"
"ABC",2053,23,11,"routine","deaths"
"ABC",2053,24,11,"routine","deaths"
"ABC",2053,25,10,"routine","deaths"
"ABC",2053,26,10,"routine","deaths"
"ABC",2053,27,10,"routine","deaths"
"ABC",2053,28,9,"routine","deaths"
"ABC",2053,29,9,"routine","deaths"
"ABC",2053,30,9,"routine","deaths"
"ABC",2053,31,9,"routine","deaths"
"ABC",2053,32,8,"routine","deaths"
"ABC",2053,33,8,"routine","deaths"
"ABC",2053,34,8,"routine","deaths"
"ABC",2053,35,8,"routine","deaths"
"ABC",2053,36,7,"routine","deaths"
"ABC",2053,37,7,"routine","deaths"
"ABC",2053,38,7,"routine","deaths"
"ABC",2053,39,7,"routine","deaths"
"ABC",2053,40,7,"routine","deaths"
"ABC",2053,41,10,"routine","deaths"
"ABC",2053,42,8,"routine","deaths"
"ABC",2053,43,6,"routine","deaths"
"ABC",2053,44,4,"routine","deaths"
"ABC",2053,45,5,"routine","deaths"
"ABC",2053,46,5,"routine","deaths"
"ABC",2053,47,6,"routine","deaths"
"ABC",2053,48,6,"routine","deaths"
"ABC",2053,49,7,"routine","deaths"
"ABC",2053,50,9,"routine","deaths"
"ABC",2053,51,8,"routine","deaths"
"ABC",2053,52,8,"routine","deaths"
"ABC",2053,53,7,"routine","deaths"
"ABC",2053,54,7,"routine","deaths"
"ABC",2053,55,7,"routine","deaths"
"ABC",2053,56,6,"routine","deaths"
"ABC",2053,57,6,"routine","deaths"
"ABC",2053,58,6,"routine","deaths"
"ABC",2053,59,5,"routine","deaths"
"ABC",2053,60,5,"routine","deaths"
"ABC",2053,61,5,"routine","deaths"
"ABC",2053,62,5,"routine","deaths"
"ABC",2053,63,4,"routine","deaths"
"ABC",2053,64,3,"routine","deaths"
"ABC",2053,65,3,"routine","deaths"
"ABC",2053,66,2,"routine","deaths"
"ABC",2053,67,2,"routine","deaths"
"ABC",2053,68,2,"routine","deaths"
"ABC",2053,69,2,"routine","deaths"
"ABC",2053,70,2,"routine","deaths"
"ABC",2053,71,2,"routine","deaths"
"ABC",2053,72,1,"routine","deaths"
"ABC",2053,73,1,"routine","deaths"
"ABC",2053,74,1,"routine","deaths"
"ABC",2053,75,1,"routine","deaths"
"ABC",2053,76,1,"routine","deaths"
"ABC",2053,77,1,"routine","deaths"
"ABC",2053,78,1,"routine","deaths"
"ABC",2053,79,1,"routine","deaths"
"ABC",2053,80,0,"routine","deaths"
"ABC",2053,81,0,"routine","deaths"
"ABC",2053,82,0,"routine","deaths"
"ABC",2053,83,0,"routine","deaths"
"ABC",2053,84,0,"routine","deaths"
"ABC",2053,85,0,"routine","deaths"
"ABC",2053,86,0,"routine","deaths"
"ABC",2053,87,0,"routine","deaths"
"ABC",2053,88,0,"routine","deaths"
"ABC",2053,89,0,"routine","deaths"
"ABC",2053,90,0,"routine","deaths"
"ABC",2053,91,0,"routine","deaths"
"ABC",2053,92,0,"routine","deaths"
"ABC",2053,93,0,"routine","deaths"
"ABC",2053,94,0,"routine","deaths"
"ABC",2053,95,0,"routine","deaths"
"ABC",2053,96,0,"routine","deaths"
"ABC",2053,97,0,"routine","deaths"
"ABC",2053,98,0,"routine","deaths"
"ABC",2053,99,0,"routine","deaths"
"ABC",2053,100,0,"routine","deaths"
"ABC",2054,0,37,"routine","deaths"
"ABC",2054,1,9,"routine","deaths"
"ABC",2054,2,9,"routine","deaths"
"ABC",2054,3,10,"routine","deaths"
"ABC",2054,4,10,"routine","deaths"
"ABC",2054,5,10,"routine","deaths"
"ABC",2054,6,10,"routine","deaths"
"ABC",2054,7,10,"routine","deaths"
"ABC",2054,8,10,"routine","deaths"
"ABC",2054,9,10,"routine","deaths"
"ABC",2054,10,11,"routine","deaths"
"ABC",2054,11,11,"routine","deaths"
"ABC",2054,12,11,"routine","deaths"
"ABC",2054,13,11,"routine","deaths"
"ABC",2054,14,11,"routine","deaths"
"ABC",2054,15,11,"routine","deaths"
"ABC",2054,16,11,"routine","deaths"
"ABC",2054,17,11,"routine","deaths"
"ABC",2054,18,11,"routine","deaths"
"ABC",2054,19,11,"routine","deaths"
"ABC",2054,20,11,"routine","deaths"
"ABC",2054,21,11,"routine","deaths"
"ABC",2054,22,11,"routine","deaths"
"ABC",2054,23,11,"routine","deaths"
"ABC",2054,24,11,"routine","deaths"
"ABC",2054,25,10,"routine","deaths"
"ABC",2054,26,10,"routine","deaths"
"ABC",2054,27,10,"routine","deaths"
"ABC",2054,28,10,"routine","deaths"
"ABC",2054,29,9,"routine","deaths"
"ABC",2054,30,9,"routine","deaths"
"ABC",2054,31,9,"routine","deaths"
"ABC",2054,32,8,"routine","deaths"
"ABC",2054,33,8,"routine","deaths"
"ABC",2054,34,8,"routine","deaths"
"ABC",2054,35,8,"routine","deaths"
"ABC",2054,36,8,"routine","deaths"
"ABC",2054,37,7,"routine","deaths"
"ABC",2054,38,7,"routine","deaths"
"ABC",2054,39,7,"routine","deaths"
"ABC",2054,40,7,"routine","deaths"
"ABC",2054,41,7,"routine","deaths"
"ABC",2054,42,10,"routine","deaths"
"ABC",2054,43,8,"routine","deaths"
"ABC",2054,44,6,"routine","deaths"
"ABC",2054,45,4,"routine","deaths"
"ABC",2054,46,5,"routine","deaths"
"ABC",2054,47,5,"routine","deaths"
"ABC",2054,48,6,"routine","deaths"
"ABC",2054,49,6,"routine","deaths"
"ABC",2054,50,7,"routine","deaths"
"ABC",2054,51,9,"routine","deaths"
"ABC",2054,52,8,"routine","deaths"
"ABC",2054,53,8,"routine","deaths"
"ABC",2054,54,7,"routine","deaths"
"ABC",2054,55,7,"routine","deaths"
"ABC",2054,56,7,"routine","deaths"
"ABC",2054,57,6,"routine","deaths"
"ABC",2054,58,6,"routine","deaths"
"ABC",2054,59,6,"routine","deaths"
"ABC",2054,60,5,"routine","deaths"
"ABC",2054,61,5,"routine","deaths"
"ABC",2054,62,5,"routine","deaths"
"ABC",2054,63,4,"routine","deaths"
"ABC",2054,64,4,"routine","deaths"
"ABC",2054,65,3,"routine","deaths"
"ABC",2054,66,2,"routine","deaths"
"ABC",2054,67,2,"routine","deaths"
"ABC",2054,68,2,"routine","deaths"
"ABC",2054,69,2,"routine","deaths"
"ABC",2054,70,2,"routine","deaths"
"ABC",2054,71,2,"routine","deaths"
"ABC",2054,72,2,"routine","deaths"
"ABC",2054,73,1,"routine","deaths"
"ABC",2054,74,1,"routine","deaths"
"ABC",2054,75,1,"routine","deaths"
"ABC",2054,76,1,"routine","deaths"
"ABC",2054,77,1,"routine","deaths"
"ABC",2054,78,1,"routine","deaths"
"ABC",2054,79,1,"routine","deaths"
"ABC",2054,80,0,"routine","deaths"
"ABC",2054,81,0,"routine","deaths"
"ABC",2054,82,0,"routine","deaths"
"ABC",2054,83,0,"routine","deaths"
"ABC",2054,84,0,"routine","deaths"
"ABC",2054,85,0,"routine","deaths"
"ABC",2054,86,0,"routine","deaths"
"ABC",2054,87,0,"routine","deaths"
"ABC",2054,88,0,"routine","deaths"
"ABC",2054,89,0,"routine","deaths"
"ABC",2054,90,0,"routine","deaths"
"ABC",2054,91,0,"routine","deaths"
"ABC",2054,92,0,"routine","deaths"
"ABC",2054,93,0,"routine","deaths"
"ABC",2054,94,0,"routine","deaths"
"ABC",2054,95,0,"routine","deaths"
"ABC",2054,96,0,"routine","deaths"
"ABC",2054,97,0,"routine","deaths"
"ABC",2054,98,0,"routine","deaths"
"ABC",2054,99,0,"routine","deaths"
"ABC",2054,100,0,"routine","deaths"
"ABC",2055,0,38,"routine","deaths"
"ABC",2055,1,9,"routine","deaths"
"ABC",2055,2,9,"routine","deaths"
"ABC",2055,3,9,"routine","deaths"
"ABC",2055,4,9,"routine","deaths"
"ABC",2055,5,10,"routine","deaths"
"ABC",2055,6,10,"routine","deaths"
"ABC",2055,7,10,"routine","deaths"
"ABC",2055,8,10,"routine","deaths"
"ABC",2055,9,10,"routine","deaths"
"ABC",2055,10,10,"routine","deaths"
"ABC",2055,11,10,"routine","deaths"
"ABC",2055,12,11,"routine","deaths"
"ABC",2055,13,11,"routine","deaths"
"ABC",2055,14,11,"routine","deaths"
"ABC",2055,15,11,"routine","deaths"
"ABC",2055,16,11,"routine","deaths"
"ABC",2055,17,11,"routine","deaths"
"ABC",2055,18,11,"routine","deaths"
"ABC",2055,19,11,"routine","deaths"
"ABC",2055,20,11,"routine","deaths"
"ABC",2055,21,11,"routine","deaths"
"ABC",2055,22,11,"routine","deaths"
"ABC",2055,23,11,"routine","deaths"
"ABC",2055,24,11,"routine","deaths"
"ABC",2055,25,11,"routine","deaths"
"ABC",2055,26,10,"routine","deaths"
"ABC",2055,27,10,"routine","deaths"
"ABC",2055,28,10,"routine","deaths"
"ABC",2055,29,9,"routine","deaths"
"ABC",2055,30,9,"routine","deaths"
"ABC",2055,31,9,"routine","deaths"
"ABC",2055,32,9,"routine","deaths"
"ABC",2055,33,8,"routine","deaths"
"ABC",2055,34,8,"routine","deaths"
"ABC",2055,35,8,"routine","deaths"
"ABC",2055,36,8,"routine","deaths"
"ABC",2055,37,7,"routine","deaths"
"ABC",2055,38,7,"routine","deaths"
"ABC",2055,39,7,"routine","deaths"
"ABC",2055,40,7,"routine","deaths"
"ABC",2055,41,7,"routine","deaths"
"ABC",2055,42,7,"routine","deaths"
"ABC",2055,43,10,"routine","deaths"
"ABC",2055,44,8,"routine","deaths"
"ABC",2055,45,6,"routine","deaths"
"ABC",2055,46,3,"routine","deaths"
"ABC",2055,47,5,"routine","deaths"
"ABC",2055,48,5,"routine","deaths"
"ABC",2055,49,5,"routine","deaths"
"ABC",2055,50,6,"routine","deaths"
"ABC",2055,51,7,"routine","deaths"
"ABC",2055,52,9,"routine","deaths"
"ABC",2055,53,8,"routine","deaths"
"ABC",2055,54,8,"routine","deaths"
"ABC",2055,55,7,"routine","deaths"
"ABC",2055,56,7,"routine","deaths"
"ABC",2055,57,6,"routine","deaths"
"ABC",2055,58,6,"routine","deaths"
"ABC",2055,59,6,"routine","deaths"
"ABC",2055,60,5,"routine","deaths"
"ABC",2055,61,5,"routine","deaths"
"ABC",2055,62,5,"routine","deaths"
"ABC",2055,63,5,"routine","deaths"
"ABC",2055,64,4,"routine","deaths"
"ABC",2055,65,3,"routine","deaths"
"ABC",2055,66,3,"routine","deaths"
"ABC",2055,67,2,"routine","deaths"
"ABC",2055,68,2,"routine","deaths"
"ABC",2055,69,2,"routine","deaths"
"ABC",2055,70,2,"routine","deaths"
"ABC",2055,71,2,"routine","deaths"
"ABC",2055,72,2,"routine","deaths"
"ABC",2055,73,1,"routine","deaths"
"ABC",2055,74,1,"routine","deaths"
"ABC",2055,75,1,"routine","deaths"
"ABC",2055,76,1,"routine","deaths"
"ABC",2055,77,1,"routine","deaths"
"ABC",2055,78,1,"routine","deaths"
"ABC",2055,79,1,"routine","deaths"
"ABC",2055,80,1,"routine","deaths"
"ABC",2055,81,0,"routine","deaths"
"ABC",2055,82,0,"routine","deaths"
"ABC",2055,83,0,"routine","deaths"
"ABC",2055,84,0,"routine","deaths"
"ABC",2055,85,0,"routine","deaths"
"ABC",2055,86,0,"routine","deaths"
"ABC",2055,87,0,"routine","deaths"
"ABC",2055,88,0,"routine","deaths"
"ABC",2055,89,0,"routine","deaths"
"ABC",2055,90,0,"routine","deaths"
"ABC",2055,91,0,"routine","deaths"
"ABC",2055,92,0,"routine","deaths"
"ABC",2055,93,0,"routine","deaths"
"ABC",2055,94,0,"routine","deaths"
"ABC",2055,95,0,"routine","deaths"
"ABC",2055,96,0,"routine","deaths"
"ABC",2055,97,0,"routine","deaths"
"ABC",2055,98,0,"routine","deaths"
"ABC",2055,99,0,"routine","deaths"
"ABC",2055,100,0,"routine","deaths"
"ABC",2056,0,38,"routine","deaths"
"ABC",2056,1,9,"routine","deaths"
"ABC",2056,2,9,"routine","deaths"
"ABC",2056,3,9,"routine","deaths"
"ABC",2056,4,9,"routine","deaths"
"ABC",2056,5,9,"routine","deaths"
"ABC",2056,6,10,"routine","deaths"
"ABC",2056,7,10,"routine","deaths"
"ABC",2056,8,10,"routine","deaths"
"ABC",2056,9,10,"routine","deaths"
"ABC",2056,10,10,"routine","deaths"
"ABC",2056,11,10,"routine","deaths"
"ABC",2056,12,10,"routine","deaths"
"ABC",2056,13,10,"routine","deaths"
"ABC",2056,14,11,"routine","deaths"
"ABC",2056,15,11,"routine","deaths"
"ABC",2056,16,11,"routine","deaths"
"ABC",2056,17,11,"routine","deaths"
"ABC",2056,18,11,"routine","deaths"
"ABC",2056,19,11,"routine","deaths"
"ABC",2056,20,11,"routine","deaths"
"ABC",2056,21,11,"routine","deaths"
"ABC",2056,22,11,"routine","deaths"
"ABC",2056,23,11,"routine","deaths"
"ABC",2056,24,11,"routine","deaths"
"ABC",2056,25,11,"routine","deaths"
"ABC",2056,26,11,"routine","deaths"
"ABC",2056,27,10,"routine","deaths"
"ABC",2056,28,10,"routine","deaths"
"ABC",2056,29,10,"routine","deaths"
"ABC",2056,30,9,"routine","deaths"
"ABC",2056,31,9,"routine","deaths"
"ABC",2056,32,9,"routine","deaths"
"ABC",2056,33,9,"routine","deaths"
"ABC",2056,34,8,"routine","deaths"
"ABC",2056,35,8,"routine","deaths"
"ABC",2056,36,8,"routine","deaths"
"ABC",2056,37,8,"routine","deaths"
"ABC",2056,38,7,"routine","deaths"
"ABC",2056,39,7,"routine","deaths"
"ABC",2056,40,7,"routine","deaths"
"ABC",2056,41,7,"routine","deaths"
"ABC",2056,42,7,"routine","deaths"
"ABC",2056,43,7,"routine","deaths"
"ABC",2056,44,10,"routine","deaths"
"ABC",2056,45,7,"routine","deaths"
"ABC",2056,46,6,"routine","deaths"
"ABC",2056,47,3,"routine","deaths"
"ABC",2056,48,5,"routine","deaths"
"ABC",2056,49,5,"routine","deaths"
"ABC",2056,50,5,"routine","deaths"
"ABC",2056,51,6,"routine","deaths"
"ABC",2056,52,7,"routine","deaths"
"ABC",2056,53,8,"routine","deaths"
"ABC",2056,54,8,"routine","deaths"
"ABC",2056,55,8,"routine","deaths"
"ABC",2056,56,7,"routine","deaths"
"ABC",2056,57,7,"routine","deaths"
"ABC",2056,58,6,"routine","deaths"
"ABC",2056,59,6,"routine","deaths"
"ABC",2056,60,6,"routine","deaths"
"ABC",2056,61,5,"routine","deaths"
"ABC",2056,62,5,"routine","deaths"
"ABC",2056,63,5,"routine","deaths"
"ABC",2056,64,4,"routine","deaths"
